id	url	page
832a12eb736b350f86177e0d67f5cc83	https://mfa.gov.sc/news/foreign-affairs-department-newsletter-second-edition-2021/	17
af127dcc7eac38509785c235bfa72b4d	https://mfa.gov.sc/news/contact-group-on-piracy-off-the-coast-of-somalia-friends-of-the-chair-meeting/	17
6b4ad97392513f9cac590ce54d25a46f	https://mfa.gov.sc/news/ambassador-madeleine-accredited-to-the-united-states-of-america/	17
e19def02d0673ae59a3f5a74d35c70e8	https://mfa.gov.sc/news/president-ramkalawan-sends-a-message-of-congratulations-to-the-newly-appointed-chancellor-of-the-republic-of-austria/	18
59b187d7682638628be9f5fac4b34fb6	https://mfa.gov.sc/news/president-ramkalawan-sends-a-congratulatory-message-to-incoming-and-outgoing-german-chancellor/	18
c18fb63ebc0c3e209bdf163431909f71	https://mfa.gov.sc/news/le-ministre-radegonde-au-sixieme-comite-de-suivi-du-programme-interreg/	18
ff2b3f211711353598bdee1de8db3d27	https://mfa.gov.sc/news/undp-donates-ict-equipment-to-the-foreign-affairs-department/	18
682ca26fd395383c883448a28172d0ad	https://mfa.gov.sc/news/easf-director-pays-courtesy-call-on-principal-secretary-for-foreign-affairs/	18
9d18edfb2f873530817b4d9dbeeef851	https://mfa.gov.sc/news/president-ramkalawan-sends-a-message-on-the-occasion-of-uaes-national-day/	18
6b1eb136b3793c3781fc473106293d91	https://mfa.gov.sc/news/designated-minister-jean-francois-ferrari-leads-the-seychelles-delegation-at-the-8th-ministerial-conference-on-the-forum-on-china-africa-cooperation/	18
8f0f12c1cd5b34cea4ed5e941a24af7d	https://mfa.gov.sc/news/conseil-extraordinaire-de-la-coi-a-la-reunion/	18
788ad16b4b503acea0d47b1d4f8e7cd1	https://mfa.gov.sc/news/no-evidence-of-variant-b-1-1-529-of-covid-19-in-seychelles-new-travel-measures-announced/	18
4592340bf6be384cad951531dec35dc1	https://mfa.gov.sc/news/high-commissioner-of-uganda-pays-a-courtesy-call-on-minister-radegonde/	18
af2205202f3a37bd8ff3e3385b5995a0	https://mfa.gov.sc/news/the-united-nations-resident-coordinator-for-seychelles-and-mauritius-pays-courtesy-call-on-minister-radegonde/	19
ad33ae81b7013c76ba88cfa1dee2d922	https://mfa.gov.sc/news/minister-valentin-meets-president-johannesson/	19
36b2e3bacfd0388b9f3b7335fcb951c9	https://mfa.gov.sc/news/sids-ministers-meet-leadership-of-unesco/	19
